SCHOOL NO.,ENGLISH CATEGORY,ENGLISH NAME,ENGLISH ADDRESS,LONGITUDE,LATITUDE,EASTING,NORTHING,STUDENTS GENDER,SESSION,DISTRICT,FINANCE TYPE,SCHOOL LEVEL,TELEPHONE,FAX NUMBER,WEBSITE,RELIGION
582794000112,Kindergarten-cum-child Care Centres,ZENITH KINDERGARTEN (KOWLOON TONG),"1/F. & KINDERGARTEN PLAY AREA ON G/F., NO.6 KENT ROAD, KOWLOON TONG, KOWLOON",114.17676953,22.33847269,836257.2,822156.0,CO-ED,P.M.,KOWLOON CITY,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23373818,23373323,http://www.zenith.edu.hk,NOT APPLICABLE
567027000113,Kindergarten-cum-child Care Centres,MINK INTERNATIONAL PRE-SCHOOL,LEVEL 1 SUN HING GRADEN TAI PO NEW TERRITORIES,114.17317967,22.45388797,835887.7,834936.6,CO-ED,WHOLE DAY,TAI PO,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,26654333,26639555,http://www.mink.edu.hk,NOT APPLICABLE
231720000113,Kindergarten-cum-child Care Centres,GREENFIELD ENGLISH KINDERGARTEN (MA ON SHAN),SHOP A1-A & 2/F MA ON SHAN CENTRE MA ON SHAN SHATIN NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),114.23292032,22.42558946,842032.0,831794.7,CO-ED,WHOLE DAY,SHA TIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,26330327,26404474,http://www.greenfield.edu.hk,NOT APPLICABLE
156949000111,Kindergarten-cum-child Care Centres,CHRISTIAN & MISSIONARY ALLIANCE FAIRVIEW PARK KINDERGARTEN,1/F BLOCK D & E TOWN CENTRE FAIRVIEW PARK YUEN LONG NEW TERRITORIES,114.04488924,22.47739774,822685.0,837546.0,CO-ED,A.M.,YUEN LONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,24716461,24711612,http://www.cmafvpkg.edu.hk,PROTESTANTISM / CHRISTIANITY
325570000111,Kindergarten-cum-child Care Centres,THE HONG KONG HARBOUR MISSION CHURCH YAN OI KINDERGARTEN,G/F 38 SAN SHI STREET APLEICHAU HONG KONG (INCLUDING CHILD CARE CENTRE),114.15708477,22.24400212,834230.2,811690.3,CO-ED,A.M.,SOUTHERN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25547808,25531565,http://www.yanoikin.edu.hk,PROTESTANTISM / CHRISTIANITY
156949000112,Kindergarten-cum-child Care Centres,CHRISTIAN & MISSIONARY ALLIANCE FAIRVIEW PARK KINDERGARTEN,1/F BLOCK D & E TOWN CENTRE FAIRVIEW PARK YUEN LONG NEW TERRITORIES,114.04485038,22.47739771,822681.0,837546.0,CO-ED,P.M.,YUEN LONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,24716461,24711612,http://www.cmafvpkg.edu.hk,PROTESTANTISM / CHRISTIANITY
527211000111,Kindergarten-cum-child Care Centres,KWOK MAN VERNACULAR NORMAL ANGLO-CHINESE KINDERGARTEN,G/F COMMERCIAL HOUSE OF GREENERY CREST 33 CHEUNG SHEK ROAD CHEUNG CHAU HONG KONG (INCLUDING CHILD CARE CENTRE),114.02410953,22.20475742,820515.9,807357.1,CO-ED,A.M.,ISLANDS,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,29810066,29810366,http://kmvn.edu.hk,NOT APPLICABLE
523984000213,Kindergarten-cum-child Care Centres,GREENFIELD ENGLISH (INTERNATIONAL) KINDERGARTEN (TSEUNG KWAN O),KINDERGARTEN SPACE AT PORTION OF G/F & PODIUM LEVEL 1 NAN FUNG PLAZA 8 PUI SHING ROAD TSEUNG KWAN O NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),114.26397294,22.31495169,845241.5,819564.6,CO-ED,WHOLE DAY,SAI KUNG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,22742238,22742881,http://www.greenfield.edu.hk,NOT APPLICABLE
517712000113,Kindergarten-cum-child Care Centres,JAMES ANGLO-CHINESE KINDERGARTEN (SHAM SHUI PO),16 SHUN NING ROAD GROUND FLOOR CRONIN GARDEN SHAM SHUI PO KOWLOON,114.16186725,22.33513039,834722.0,821786.0,CO-ED,WHOLE DAY,SHAM SHUI PO,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23868877,23870789,http://www.jameskg.edu.hk,NOT APPLICABLE
325570000113,Kindergarten-cum-child Care Centres,THE HONG KONG HARBOUR MISSION CHURCH YAN OI KINDERGARTEN,G/F 38 SAN SHI STREET APLEICHAU HONG KONG (INCLUDING CHILD CARE CENTRE),114.15708477,22.24400212,834230.8,811691.9,CO-ED,WHOLE DAY,SOUTHERN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25547808,25531565,http://www.yanoikin.edu.hk,PROTESTANTISM / CHRISTIANITY
527211000113,Kindergarten-cum-child Care Centres,KWOK MAN VERNACULAR NORMAL ANGLO-CHINESE KINDERGARTEN,G/F COMMERCIAL HOUSE OF GREENERY CREST 33 CHEUNG SHEK ROAD CHEUNG CHAU HONG KONG (INCLUDING CHILD CARE CENTRE),114.02407367,22.20473661,820512.2,807354.8,CO-ED,WHOLE DAY,ISLANDS,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,29810066,29810366,http://kmvn.edu.hk,NOT APPLICABLE
325570000112,Kindergarten-cum-child Care Centres,THE HONG KONG HARBOUR MISSION CHURCH YAN OI KINDERGARTEN,G/F 38 SAN SHI STREET APLEICHAU HONG KONG (INCLUDING CHILD CARE CENTRE),114.15708477,22.24400212,834230.8,811690.9,CO-ED,P.M.,SOUTHERN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25547808,25531565,http://www.yanoikin.edu.hk,PROTESTANTISM / CHRISTIANITY
517712000111,Kindergarten-cum-child Care Centres,JAMES ANGLO-CHINESE KINDERGARTEN (SHAM SHUI PO),16 SHUN NING ROAD GROUND FLOOR CRONIN GARDEN SHAM SHUI PO KOWLOON,114.16191578,22.33514846,834727.0,821788.0,CO-ED,A.M.,SHAM SHUI PO,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23868877,23870789,http://www.jameskg.edu.hk,NOT APPLICABLE
527211000112,Kindergarten-cum-child Care Centres,KWOK MAN VERNACULAR NORMAL ANGLO-CHINESE KINDERGARTEN,G/F COMMERCIAL HOUSE OF GREENERY CREST 33 CHEUNG SHEK ROAD CHEUNG CHAU HONG KONG (INCLUDING CHILD CARE CENTRE),114.024063,22.20473751,820511.1,807354.9,CO-ED,P.M.,ISLANDS,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,29810066,29810366,http://kmvn.edu.hk,NOT APPLICABLE
523933000111,Kindergarten-cum-child Care Centres,SHARON LUTHERAN CHURCH KINDERGARTEN (TSZ OI BRANCH),ROOFTOP OF CARPORT BUILDING TSZ OI COURT TSZ WAN SHAN WONG TAI SIN KOWLOON,114.19965432,22.34951637,838614.5,823379.1,CO-ED,A.M.,WONG TAI SIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23260280,23270630,http://www.sharonlutheran.edu.hk,PROTESTANTISM / CHRISTIANITY
523984000211,Kindergarten-cum-child Care Centres,GREENFIELD ENGLISH (INTERNATIONAL) KINDERGARTEN (TSEUNG KWAN O),KINDERGARTEN SPACE AT PORTION OF G/F & PODIUM LEVEL 1 NAN FUNG PLAZA 8 PUI SHING ROAD TSEUNG KWAN O NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),114.26397294,22.31495169,845241.5,819564.4,CO-ED,A.M.,SAI KUNG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,22742238,22742881,http://www.greenfield.edu.hk,NOT APPLICABLE
523984000212,Kindergarten-cum-child Care Centres,GREENFIELD ENGLISH (INTERNATIONAL) KINDERGARTEN (TSEUNG KWAN O),KINDERGARTEN SPACE AT PORTION OF G/F & PODIUM LEVEL 1 NAN FUNG PLAZA 8 PUI SHING ROAD TSEUNG KWAN O NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),114.26397294,22.31495169,845241.7,819564.3,CO-ED,P.M.,SAI KUNG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,22742238,22742881,http://www.greenfield.edu.hk,NOT APPLICABLE
532835000112,Kindergarten-cum-child Care Centres,THE MISSION COVENANT CHURCH LITTLE ANGEL (TIN SHING) KINDERGARTEN,1/F ANNEX BLOCK TIN SHING SHOPPING CENTRE TIN SHUI WAI NEW TERRITORIES,114.00301183,22.44813233,818371.5,834309.6,CO-ED,P.M.,YUEN LONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,21499005,21499003,http://www.mcc.org.hk/mccts,PROTESTANTISM / CHRISTIANITY
523933000113,Kindergarten-cum-child Care Centres,SHARON LUTHERAN CHURCH KINDERGARTEN (TSZ OI BRANCH),ROOFTOP OF CARPORT BUILDING TSZ OI COURT TSZ WAN SHAN WONG TAI SIN KOWLOON,114.19959605,22.34940259,838608.5,823366.5,CO-ED,WHOLE DAY,WONG TAI SIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23260280,23270630,http://www.sharonlutheran.edu.hk,PROTESTANTISM / CHRISTIANITY
542504000112,Kindergarten-cum-child Care Centres,TUTOR TIME INTERNATIONAL KINDERGARTEN (KOWLOON TONG),1/F 1 DORSET CRESCENT KOWLOON TONG KOWLOON (INCLUDING CHILD CARE CENTRE),114.17862265,22.33835348,836448.1,822142.8,CO-ED,P.M.,KOWLOON CITY,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23370822,25075445,N.A.,NOT APPLICABLE
523933000112,Kindergarten-cum-child Care Centres,SHARON LUTHERAN CHURCH KINDERGARTEN (TSZ OI BRANCH),ROOFTOP OF CARPORT BUILDING TSZ OI COURT TSZ WAN SHAN WONG TAI SIN KOWLOON,114.19970869,22.34957506,838620.1,823385.6,CO-ED,P.M.,WONG TAI SIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23260280,23270630,http://www.sharonlutheran.edu.hk,PROTESTANTISM / CHRISTIANITY
536415000112,Kindergarten-cum-child Care Centres,DAWNING VIEWS ELEMENTI ENGLISH KINDERGARTEN,"G22-24, G/F., DAWNING VIEWS SHOPPING PLAZA, 23 YAT MING ROAD, FANLING, NEW TERRITORIES (INCLUDING CHILD CARE CENTRE)",114.1449667,22.48667525,832984.5,838567.7,CO-ED,P.M.,NORTH,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,22561812,22561390,http://www.elementiedu.org,NOT APPLICABLE
536415000111,Kindergarten-cum-child Care Centres,DAWNING VIEWS ELEMENTI ENGLISH KINDERGARTEN,"G22-24, G/F., DAWNING VIEWS SHOPPING PLAZA, 23 YAT MING ROAD, FANLING, NEW TERRITORIES (INCLUDING CHILD CARE CENTRE)",114.14498225,22.48665087,832986.1,838565.0,CO-ED,A.M.,NORTH,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,22561812,22561390,http://www.elementiedu.org,NOT APPLICABLE
517712000112,Kindergarten-cum-child Care Centres,JAMES ANGLO-CHINESE KINDERGARTEN (SHAM SHUI PO),16 SHUN NING ROAD GROUND FLOOR CRONIN GARDEN SHAM SHUI PO KOWLOON,114.16192549,22.3351304,834728.0,821786.0,CO-ED,P.M.,SHAM SHUI PO,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23868877,23870789,http://www.jameskg.edu.hk,NOT APPLICABLE
533858000111,Kindergarten-cum-child Care Centres,DOMINIC SAVIO KINDERGARTEN (OLYMPIC BRANCH),UNIT 01-09 G/F HOI WEN HOUSE HOI FU COURT MONGKOK WEST KOWLOON,114.16474697,22.31688643,835018.5,819765.7,CO-ED,A.M.,YAU TSIM MONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,26269323,26261800,http://www.dominicsaviokg.org,NOT APPLICABLE
542504000111,Kindergarten-cum-child Care Centres,TUTOR TIME INTERNATIONAL KINDERGARTEN (KOWLOON TONG),1/F 1 DORSET CRESCENT KOWLOON TONG KOWLOON (INCLUDING CHILD CARE CENTRE),114.17861294,22.33835799,836447.1,822143.3,CO-ED,A.M.,KOWLOON CITY,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23370822,25075445,http://www.tutortime.com.hk/en/home,NOT APPLICABLE
533858000112,Kindergarten-cum-child Care Centres,DOMINIC SAVIO KINDERGARTEN (OLYMPIC BRANCH),UNIT 01-09 G/F HOI WEN HOUSE HOI FU COURT MONGKOK WEST KOWLOON,114.16475667,22.31689095,835019.5,819766.2,CO-ED,P.M.,YAU TSIM MONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25680180,28860083,http://www.dominicsaviokg.org,NOT APPLICABLE
534200000112,Kindergarten-cum-child Care Centres,LEARNING HABITAT KINDERGARTEN,LEVEL 1 COMMERCIAL BUILDING OF PHASE 1 VILLA ESPLANADA 8 NGA YING CHAU STREET TSING YI NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),114.1053199,22.36152908,828898.0,824710.9,CO-ED,P.M.,KWAI TSING,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25015500,25015868,http://learninghabitat.org,NOT APPLICABLE
534200000111,Kindergarten-cum-child Care Centres,LEARNING HABITAT KINDERGARTEN,LEVEL 1 COMMERCIAL BUILDING OF PHASE 1 VILLA ESPLANADA 8 NGA YING CHAU STREET TSING YI NEW TERRITORIES (INCLUDING CHILD CARE CENTRE),114.10532668,22.36155707,828898.7,824714.0,CO-ED,A.M.,KWAI TSING,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25015500,25015868,http://learninghabitat.org,NOT APPLICABLE
532835000113,Kindergarten-cum-child Care Centres,THE MISSION COVENANT CHURCH LITTLE ANGEL (TIN SHING) KINDERGARTEN,1/F ANNEX BLOCK TIN SHING SHOPPING CENTRE TIN SHUI WAI NEW TERRITORIES,114.00300104,22.44821178,818370.4,834318.4,CO-ED,WHOLE DAY,YUEN LONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,21499005,21499003,http://www.mcc.org.hk/mccts,PROTESTANTISM / CHRISTIANITY
562904000113,Kindergarten-cum-child Care Centres,HONG KONG YOUNG WOMEN'S CHRISTIAN ASSOCIATION ON TING NURSERY SCHOOL,5/F AND ROOF PLAYGROUND ON TING/YAU OI COMMUNITY CENTRE ON TING ESTATE TUEN MUN NEW TERRITORIES,113.97644612,22.38748286,815628.0,827596.9,CO-ED,WHOLE DAY,TUEN MUN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,24580578,24580339,http://nsot.ywca.org.hk,PROTESTANTISM / CHRISTIANITY
561207000111,Kindergarten-cum-child Care Centres,LEARNING HABITAT KINDERGARTEN (HAMPTON LOFT),SHOP 2 5/F HAMPTON LOFT 11 HOI FAN ROAD TAI KOK TSUI KOWLOON (INCLUDING CHILD CARE CENTRE),114.15527838,22.3207081,834043.0,820189.0,CO-ED,A.M.,YAU TSIM MONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25015105,27004663,http://www.learninghabitat.org,NOT APPLICABLE
563234000113,Kindergarten-cum-child Care Centres,HONG KONG YOUNG WOMEN'S CHRISTIAN ASSOCIATION LUNG HANG NURSERY SCHOOL,5/F AND ROOF PLAYGROUND LUNG HANG ESTATE COMMUNITY CENTRE LUNG HANG ESTATE SHATIN NEW TERRITORIES,114.17959298,22.36772264,836548.0,825395.0,CO-ED,WHOLE DAY,SHA TIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,26067962,26067760,http://nslh.ywca.org.hk,PROTESTANTISM / CHRISTIANITY
562874000113,Kindergarten-cum-child Care Centres,KIN SANG BAPTIST CHURCH BRADBURY PRE-SCHOOL,G/F TAI SANG HOUSE KIN SANG ESTATE TUEN MUN NEW TERRITORIES,113.97148019,22.40593491,815119.4,829640.9,CO-ED,WHOLE DAY,TUEN MUN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,24559803,24543335,http://www.ksbc.edu.hk,PROTESTANTISM / CHRISTIANITY
561207000112,Kindergarten-cum-child Care Centres,LEARNING HABITAT KINDERGARTEN (HAMPTON LOFT),SHOP 2 5/F HAMPTON LOFT 11 HOI FAN ROAD TAI KOK TSUI KOWLOON (INCLUDING CHILD CARE CENTRE),114.15525994,22.3206792,834041.1,820185.8,CO-ED,P.M.,YAU TSIM MONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25015105,27004663,http://www.learninghabitat.org,NOT APPLICABLE
563331000113,Kindergarten-cum-child Care Centres,THE HONG KONG FEDERATION OF YOUTH GROUPS CHING LOK KINDERGARTEN,G/F LEE GA BUILDING 129 SAI WAN HO STREET SAI WAN HO HONG KONG,114.22172513,22.28137319,840890.2,815833.8,CO-ED,WHOLE DAY,EASTERN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,28868856,28868923,http://clswh.hkfyg.org.hk,NOT APPLICABLE
563447000112,Kindergarten-cum-child Care Centres,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (WANCHAI),2/F AND 4/F ROOF PLAYGROUND 3 LOCKHART ROAD WANCHAI HONG KONG,114.16908369,22.27849663,835465.1,815514.6,CO-ED,P.M.,WAN CHAI,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25298484,25298482,http://nursery.bgca.org.hk,NOT APPLICABLE
562890000113,Kindergarten-cum-child Care Centres,YAN CHAI HOSPITAL CHOI PAT TAI KINDERGARTEN,1/F YAN CHAI HOSPITAL MULTI-SERVICES COMPLEX 18 YAN CHAI STREET TSUEN WAN NEW TERRITORIES,114.11883239,22.36934951,830290.1,825576.3,CO-ED,WHOLE DAY,TSUEN WAN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,24399661,24399116,http://www.ychcpt.org.hk,NOT APPLICABLE
563382000113,Kindergarten-cum-child Care Centres,YAN CHAI HOSPITAL ZONTA CLUB OF KOWLOON KINDERGARTEN,WING B & PART OF WING A G/F HANG YIP HOUSE CHEUNG HANG ESTATE TSING YI NEW TERRITORIES,114.098521,22.35591345,828197.4,824089.4,CO-ED,WHOLE DAY,KWAI TSING,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,24341420,24356126,http://www.ychzc.org.hk,NOT APPLICABLE
563579000113,Kindergarten-cum-child Care Centres,TWGHS LO WONG PIK SHAN NURSERY SCHOOL,UNIT 425-434 G/F PO MAN HOUSE OI MAN ESTATE HO MAN TIN KOWLOON,114.17923472,22.31148747,836511.2,819167.8,CO-ED,WHOLE DAY,KOWLOON CITY,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,27129383,27120117,http://www.tungwahcsd.org,NOT APPLICABLE
563498000113,Kindergarten-cum-child Care Centres,THE MISSION COVENANT CHURCH SISTER ANNIE'S KINDERGARTEN,WING A AND UNIT 1 & 8 OF WING B G/F PO TAI HOUSE PO LAM ESTATE TSEUNG KWAN O NEW TERRITORIES,114.25374138,22.32583511,844187.2,820758.6,CO-ED,WHOLE DAY,SAI KUNG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,27010939,27031271,http://www.mccsan.edu.hk,PROTESTANTISM / CHRISTIANITY
563552000113,Kindergarten-cum-child Care Centres,TWGHS FONG SHIU YEE NURSERY SCHOOL,F12 1/F COMMERICAL CENTRE TIN MA COURT LUNG CHEUNG ROAD KOWLOON,114.18709161,22.3429127,837320.5,822647.7,CO-ED,WHOLE DAY,WONG TAI SIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23200336,23229802,http://www.tungwahcsd.org,NOT APPLICABLE
563447000111,Kindergarten-cum-child Care Centres,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (WANCHAI),2/F AND 4/F ROOF PLAYGROUND 3 LOCKHART ROAD WANCHAI HONG KONG,114.16911474,22.27855443,835468.3,815521.0,CO-ED,A.M.,WAN CHAI,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25298484,25298482,http://nursery.bgca.org.hk,NOT APPLICABLE
563609000113,Kindergarten-cum-child Care Centres,NEW KOWLOON WOMEN ASSOCIATION LOK WAH NURSERY,5/F LOK WAH ESTATE COMMUNITY CENTRE CHUN WAH ROAD NGAU TAU KOK KOWLOON,114.22270042,22.32032737,840989.4,820147.4,CO-ED,WHOLE DAY,KWUN TONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,27962535,27962574,http://www.newklnwa.edu.hk,NOT APPLICABLE
563293000113,Kindergarten-cum-child Care Centres,HONG KONG YOUNG WOMEN'S CHRISTIAN ASSOCIATION TSUEN WAN NURSERY SCHOOL,4/F PRINCESS ALEXANDRA COMMUNITY CENTRE TAI HO ROAD TSUEN WAN NEW TERRITORIES,114.11470002,22.37164715,829864.6,825830.9,CO-ED,WHOLE DAY,TSUEN WAN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,24909060,24900144,http://nstw.ywca.org.hk,PROTESTANTISM / CHRISTIANITY
563749000113,Kindergarten-cum-child Care Centres,TSUNG TSIN MISSION OF HONG KONG ON YEE NURSERY SCHOOL,G/F KO SHING HOUSE KO YEE ESTATE YAU TONG KOWLOON,114.24096231,22.2969265,842872.0,817556.8,CO-ED,WHOLE DAY,KWUN TONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,27276468,27752583,http://www.ttmssd.org/oe,PROTESTANTISM / CHRISTIANITY
563463000113,Kindergarten-cum-child Care Centres,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (WONG TAI SIN),G/F TAT SIN HOUSE UPPER WONG TAI SIN ESTATE KOWLOON,114.19259681,22.34306487,837887.6,822664.6,CO-ED,WHOLE DAY,WONG TAI SIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,22164216,22164811,http://nursery.bgca.org.hk,NOT APPLICABLE
563617000113,Kindergarten-cum-child Care Centres,NEW KOWLOON WOMEN ASSOCIATION TSZ WAN SHAN NURSERY,G/F CHING YUK HOUSE TSZ CHING ESTATE TSZ WAN SHAN KOWLOON,114.2024338,22.34990517,838900.8,823422.2,CO-ED,WHOLE DAY,WONG TAI SIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23200444,22676905,http://www.newklnwa.edu.hk,NOT APPLICABLE
563455000113,Kindergarten-cum-child Care Centres,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (KOWLOON BAY),SHOP 11-13 G/F CHEVALIER COMMERCIAL CENTRE 8 WANG HOI ROAD KOWLOON BAY KOWLOON,114.21124757,22.32143104,839809.4,820269.3,CO-ED,WHOLE DAY,KWUN TONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,27962122,27551355,http://nursery.bgca.org.hk,PROTESTANTISM / CHRISTIANITY
563722000112,Kindergarten-cum-child Care Centres,PO LEUNG KUK LAU CHUN KINDERGARTEN,G/F KWONG LAI HOUSE KWONG FUK ESTATE TAI PO NEW TERRITORIES,114.17593691,22.44809227,836171.5,834294.8,CO-ED,P.M.,TAI PO,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,26532932,26385988,http://www.poleungkuk.org.hk,NOT APPLICABLE
563595000113,Kindergarten-cum-child Care Centres,TWGHS TIN KA PING NURSERY SCHOOL,2/F TIP LING HOUSE BUTTERFLY ESTATE TUEN MUN NEW TERRITORIES,113.96306594,22.37533509,814248.2,826253.6,CO-ED,WHOLE DAY,TUEN MUN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,24667454,24632771,http://www.tungwah.org.hk,NOT APPLICABLE
563447000113,Kindergarten-cum-child Care Centres,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (WANCHAI),2/F AND 4/F ROOF PLAYGROUND 3 LOCKHART ROAD WANCHAI HONG KONG,114.1690934,22.27850567,835466.1,815515.6,CO-ED,WHOLE DAY,WAN CHAI,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25298484,25298482,http://nursery.bgca.org.hk,NOT APPLICABLE
563757000113,Kindergarten-cum-child Care Centres,PO LEUNG KUK CHI PUI KINDERGARTEN,1/F BLOCK 2 LEI MUK SHUE ESTATE KWAI CHUNG NEW TERRITORIES,114.13473086,22.37820254,831927.8,826556.1,CO-ED,WHOLE DAY,TSUEN WAN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,24267643,24101041,http://www.poleungkuk.org.hk,NOT APPLICABLE
563722000113,Kindergarten-cum-child Care Centres,PO LEUNG KUK LAU CHUN KINDERGARTEN,G/F KWONG LAI HOUSE KWONG FUK ESTATE TAI PO NEW TERRITORIES,114.17591554,22.44812117,836169.3,834298.0,CO-ED,WHOLE DAY,TAI PO,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,26532932,26385988,http://www.poleungkuk.org.hk,NOT APPLICABLE
563943000113,Kindergarten-cum-child Care Centres,PO LEUNG KUK FONG TAM YUEN LEUNG (TSZ WAN SHAN) KINDERGARTEN,UNIT 1-2 & 5-12 G/F MAN TAI HOUSE TSZ MAN ESTATE TSZ WAN SHAN KOWLOON,114.20331984,22.3482416,838992.1,823238.0,CO-ED,WHOLE DAY,WONG TAI SIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23277561,23506896,http://www.poleungkuk.org.hk,NOT APPLICABLE
563692000113,Kindergarten-cum-child Care Centres,WOMEN'S WELFARE CLUB WESTERN DISTRICT HONG KONG KINDERGARTEN,G/F 1/F & 3/F 60 BRIDGES STREET SHEUNG WAN HONG KONG,114.14968807,22.283549,833466.3,816074.3,CO-ED,WHOLE DAY,CENTRAL AND WESTERN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,25461030,25476973,http://www.wwcwdnursery.org.hk,NOT APPLICABLE
563625000113,Kindergarten-cum-child Care Centres,NEW KOWLOON WOMEN ASSOCIATION SHA KOK NURSERY,28-40 G/F BEAN GOOSE HOUSE SHA KOK ESTATE SHA TIN NEW TERRITORIES,114.19513418,22.37875875,838148.5,826617.2,CO-ED,WHOLE DAY,SHA TIN,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,26482509,26482504,http://www.newklnwa.edu.hk,NOT APPLICABLE
563722000111,Kindergarten-cum-child Care Centres,PO LEUNG KUK LAU CHUN KINDERGARTEN,G/F KWONG LAI HOUSE KWONG FUK ESTATE TAI PO NEW TERRITORIES,114.17590874,22.44812478,836168.6,834298.4,CO-ED,A.M.,TAI PO,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,26532932,26385988,http://www.poleungkuk.org.hk,NOT APPLICABLE
563820000113,Kindergarten-cum-child Care Centres,PO LEUNG KUK LUI KAM TAI KINDERGARTEN,FLAT 2 1/F HOI HONG BUILDING 43 TIT SHU STREET TAI KOK TSUI KOWLOON,114.16361403,22.31980052,834901.8,820088.4,CO-ED,WHOLE DAY,YAU TSIM MONG,PRIVATE,KINDERGARTEN-CUM-CHILD CARE CENTRES,23953623,23958019,http://www.poleungkuk.org.hk,NOT APPLICABLE
